#t	Mdot	Mdisk	Rhot	Cirrout	H2R	Teffout	Tirrout	Qiir2Qvisout	Lx	mU	mB	mV	mR	mI	mJ	
#days	g/s	g	Rsun	float	float	K	K	float	erg/s	mag	mag	mag	mag	mag	mag
# Cirr=0
# F0=2e+38
# Mopt=0.5
# Mx=5
# Nx=1000
# Thot=0
# alpha=0.25
# boundcond=Teff
# colourfactor=1.7
# dir=.
# distance=10
# emax=12
# emin=1
# gaussmu=1
# gausssigma=0.25
# gridscale=log
# inclination=0
# initialcond=powerF
# irrfactortype=const
# kerr=0
# opacity=Kramers
# period=0.25
# powerorder=6
# prefix=freddi
# tau=0.25
# time=50
# --rout hadn't been specified, tidal radius 1.36395 Rsun was used
16.75	5.45963e+18	1.91881e+25	1.36395	0	0.0746409	8890.22	0	0	2.07258e+38	14.6982	15.7708	15.9213	15.9807	16.331	16.2257
17	5.41442e+18	1.90714e+25	1.36395	0	0.0745414	8870.46	0	0	2.05367e+38	14.7035	15.7757	15.9258	15.9847	16.3346	16.229
17.25	5.36951e+18	1.89557e+25	1.36395	0	0.0744423	8850.83	0	0	2.0349e+38	14.7087	15.7806	15.9303	15.9888	16.3382	16.2323
17.5	5.32491e+18	1.8841e+25	1.36395	0	0.0743438	8831.31	0	0	2.01627e+38	14.7139	15.7855	15.9347	15.9928	16.3418	16.2356
17.75	5.28064e+18	1.87272e+25	1.36395	0	0.0742458	8811.91	0	0	1.99779e+38	14.7192	15.7903	15.9392	15.9968	16.3453	16.2389
18	5.2367e+18	1.86144e+25	1.36395	0	0.0741482	8792.63	0	0	1.97946e+38	14.7244	15.7952	15.9436	16.0009	16.3489	16.2422
18.25	5.19311e+18	1.85025e+25	1.36395	0	0.0740512	8773.45	0	0	1.96129e+38	14.7296	15.8	15.9481	16.0049	16.3525	16.2455
18.5	5.14988e+18	1.83915e+25	1.36395	0	0.0739546	8754.38	0	0	1.94327e+38	14.7348	15.8049	15.9525	16.0089	16.3561	16.2488
18.75	5.10701e+18	1.82815e+25	1.36395	0	0.0738584	8735.42	0	0	1.92542e+38	14.74	15.8097	15.9569	16.0129	16.3596	16.2521
19	5.06451e+18	1.81723e+25	1.36395	0	0.0737627	8716.56	0	0	1.90773e+38	14.7452	15.8145	15.9614	16.0169	16.3632	16.2554
19.25	5.02239e+18	1.80641e+25	1.36395	0	0.0736674	8697.8	0	0	1.89021e+38	14.7504	15.8194	15.9658	16.0209	16.3668	16.2586
19.5	4.98063e+18	1.79568e+25	1.36395	0	0.0735725	8679.14	0	0	1.87285e+38	14.7555	15.8242	15.9702	16.0249	16.3703	16.2619
19.75	4.93926e+18	1.78504e+25	1.36395	0	0.0734781	8660.58	0	0	1.85566e+38	14.7607	15.829	15.9746	16.0288	16.3739	16.2652
20	4.89827e+18	1.77448e+25	1.36395	0	0.073384	8642.11	0	0	1.83864e+38	14.7659	15.8338	15.979	16.0328	16.3774	16.2684
20.25	4.85767e+18	1.76401e+25	1.36395	0	0.0732904	8623.74	0	0	1.82179e+38	14.771	15.8386	15.9834	16.0368	16.3809	16.2717
